demand_elec.fix,demand_heat.fix,elec_net_dyn.emission_factor,elec_net_dyn.variable_costs,t_wp_A_W70.eff_out_1,t_wp_A_W70.max,pv.fix
61.27360105,873.7270914,0.111,0.15,2.544,0.31204096,0
70.1354746,905.3973854,0.121,0.15,2.52,0.303142655,0
87.57451075,893.9584645,0.157,0.15,2.504,0.297210452,0
130.5149541,894.6453902,0.172,0.15,2.532,0.307591808,0.000738723
241.0095535,899.7447865,0.17,0.15,2.552,0.315007062,0.025013443
296.3018971,888.2904884,0.167,0.15,2.564,0.319456215,0.064926597
295.1886619,869.2454918,0.167,0.15,2.588,0.32835452,0.133665025
285.9192606,846.3104827,0.163,0.15,2.62,0.340218927,0.10382049
267.0793786,813.967593,0.158,0.15,2.616,0.338735876,0.121848156
222.7227204,768.1621551,0.154,0.15,2.62,0.340218927,0.177920864
193.4317355,723.0669636,0.162,0.15,2.62,0.340218927,0.069325353
201.8170863,707.4371026,0.169,0.15,2.616,0.338735876,0.010068894
200.8792375,691.9491269,0.168,0.15,2.588,0.32835452,0
173.3171767,684.9624515,0.16,0.15,2.568,0.320939266,0
141.6655747,680.807895,0.159,0.15,2.552,0.315007062,0
140.3481792,676.2557568,0.162,0.15,2.544,0.31204096,0
142.3695728,676.6796369,0.167,0.15,2.556,0.316490113,0
140.1058743,712.2624917,0.17,0.15,2.552,0.315007062,0
120.1124244,758.090823,0.165,0.15,2.568,0.320939266,0
89.89251484,811.5023456,0.162,0.15,2.572,0.322422316,0
65.27687533,813.8580936,0.123,0.15,2.576,0.323905367,0
59.73751724,820.1914569,0.122,0.15,2.584,0.326871469,0
53.86712099,819.7498241,0.125,0.15,2.58,0.325388418,0
53.47605976,825.3743428,0.124,0.15,2.576,0.323905367,0
61.27360105,838.2097969,0.127,0.15,2.576,0.323905367,0
70.1354746,862.3898474,0.153,0.15,2.568,0.320939266,0
87.57451075,844.8002789,0.153,0.15,2.568,0.320939266,0
130.5149541,846.651387,0.175,0.15,2.564,0.319456215,0
241.0095535,861.0252272,0.176,0.15,2.568,0.320939266,0.020572236
296.3018971,869.5719086,0.168,0.15,2.572,0.322422316,0.038159049
295.1886619,882.2345037,0.162,0.15,2.572,0.322422316,0.030989899
285.9192606,896.4426538,0.155,0.15,2.568,0.320939266,0.032245388
267.0793786,898.0384338,0.158,0.15,2.56,0.317973164,0.056521123
222.7227204,878.3498924,0.159,0.15,2.556,0.316490113,0.051301164
193.4317355,845.774284,0.172,0.15,2.552,0.315007062,0.035347797
201.8170863,828.9973944,0.198,0.15,2.544,0.31204096,0.027745204
200.8792375,801.9409535,0.204,0.15,2.536,0.309074859,0
173.3171767,778.1699899,0.19,0.15,2.528,0.306108757,0
141.6655747,757.4432154,0.189,0.15,2.532,0.307591808,0
140.3481792,741.0981127,0.197,0.15,2.536,0.309074859,0
142.3695728,737.5849147,0.21,0.15,2.528,0.306108757,0
140.1058743,775.1493565,0.227,0.15,2.516,0.301659605,0
120.1046092,826.5901776,0.243,0.15,2.512,0.300176554,0
89.87117096,885.55647,0.261,0.15,2.512,0.300176554,0
64.95697329,892.7394496,0.271,0.15,2.512,0.300176554,0
59.2789072,903.8421759,0.274,0.15,2.512,0.300176554,0
53.58263743,907.7529761,0.293,0.15,2.504,0.297210452,0
52.96325522,915.2517225,0.307,0.15,2.508,0.298693503,0
61.22948526,927.7439648,0.307,0.15,2.512,0.300176554,0
68.80980054,949.5182455,0.307,0.15,2.508,0.298693503,0
81.85245722,927.294362,0.294,0.15,2.508,0.298693503,0
84.46878829,923.6244894,0.263,0.15,2.508,0.298693503,0
102.4351636,933.3165187,0.24,0.15,2.512,0.300176554,0.012550808
121.7589043,934.1647647,0.226,0.15,2.524,0.304625706,0.029585782
122.928645,936.1127271,0.219,0.15,2.54,0.31055791,0.036460116
118.2809276,938.6001345,0.215,0.15,2.552,0.315007062,0.033070215
114.2698196,930.5027556,0.218,0.15,2.548,0.313524011,0.039627965
100.497872,905.0011566,0.227,0.15,2.548,0.313524011,0.047879467
82.15464251,868.5623654,0.236,0.15,2.552,0.315007062,0.029600557
80.10513959,850.9301323,0.239,0.15,2.544,0.31204096,0.010228261
97.1899166,822.778289,0.238,0.15,2.54,0.31055791,0
108.1804452,799.9838622,0.226,0.15,2.532,0.307591808,0
111.3559345,781.0415539,0.221,0.15,2.536,0.309074859,0
127.537782,765.6249335,0.228,0.15,2.54,0.31055791,0
138.1632121,762.3209976,0.24,0.15,2.536,0.309074859,0
137.214534,795.5529603,0.24,0.15,2.536,0.309074859,0
118.0167113,843.1628261,0.241,0.15,2.532,0.307591808,0
88.18726267,898.87681,0.229,0.15,2.528,0.306108757,0
59.47142884,904.3860428,0.217,0.15,2.528,0.306108757,0
52.74865062,914.8064043,0.236,0.15,2.52,0.303142655,0
50.28480537,917.3372817,0.221,0.15,2.52,0.303142655,0
50.34292029,916.244179,0.214,0.15,2.516,0.301659605,0
51.93874954,904.7916547,0.245,0.15,2.512,0.300176554,0
56.66228002,891.8218333,0.282,0.15,2.508,0.298693503,0
70.69365427,917.4838254,0.254,0.15,2.508,0.298693503,0
89.54811064,948.9532012,0.241,0.15,2.504,0.297210452,0.000286699
110.424481,1017.765431,0.273,0.15,2.512,0.300176554,0.005440261
121.8379164,987.195757,0.254,0.15,2.516,0.301659605,0.01527743
131.017209,978.0311313,0.253,0.15,2.528,0.306108757,0.02333606
123.1212647,942.2196147,0.256,0.15,2.548,0.313524011,0.03761113
104.0669717,924.8229264,0.259,0.15,2.556,0.316490113,0.040222705
101.7449158,915.060344,0.266,0.15,2.568,0.320939266,0.038900185
103.641881,895.7822164,0.264,0.15,2.576,0.323905367,0.028227582
106.3200146,881.4156952,0.272,0.15,2.572,0.322422316,0.011223829
108.5780877,852.8415724,0.28,0.15,2.556,0.316490113,0
110.1718123,849.6941771,0.256,0.15,2.548,0.313524011,0
130.326889,803.3941561,0.24,0.15,2.552,0.315007062,0
117.2983577,771.8769494,0.24,0.15,2.548,0.313524011,0
113.9575561,787.8466886,0.263,0.15,2.548,0.313524011,0
117.6645742,847.9964485,0.258,0.15,2.548,0.313524011,0
105.1108839,848.8765747,0.264,0.15,2.552,0.315007062,0
81.86603454,863.5446886,0.256,0.15,2.556,0.316490113,0
67.20829257,875.64936,0.249,0.15,2.564,0.319456215,0
59.92899854,883.1853359,0.259,0.15,2.568,0.320939266,0
54.06770589,880.6193588,0.267,0.15,2.58,0.325388418,0
53.47605976,876.5561505,0.267,0.15,2.592,0.329837571,0
61.27360105,875.7644984,0.267,0.15,2.608,0.335769774,0
70.1354746,882.2692802,0.262,0.15,2.632,0.344668079,0
87.57451075,846.3364819,0.263,0.15,2.652,0.352083333,0
130.5149541,833.5137197,0.263,0.15,2.652,0.352083333,0
241.0095535,836.8778058,0.263,0.15,2.656,0.353566384,0.005443044
296.3018971,833.2245511,0.268,0.15,2.668,0.358015537,0.033064023
295.1886619,829.754516,0.264,0.15,2.692,0.366913842,0.045230624
285.9192606,827.7910974,0.268,0.15,2.692,0.366913842,0.035139928
267.0793786,814.7950429,0.272,0.15,2.706,0.371574859,0.031229218
222.7227204,781.6291341,0.279,0.15,2.7,0.369879944,0.057683528
193.4317355,739.0669112,0.282,0.15,2.692,0.366913842,0.058800326
201.8170863,720.0916276,0.307,0.15,2.68,0.362464689,0.022492598
200.8792375,700.5200544,0.328,0.15,2.628,0.343185028,0.001703595
173.3171767,692.8410299,0.288,0.15,2.588,0.32835452,0
141.6655747,695.3638416,0.278,0.15,2.548,0.313524011,0
140.3481792,707.8016198,0.275,0.15,2.5,0.295727401,0
142.3695728,734.7794682,0.276,0.15,2.2,0.30720339,0
140.1925777,801.8769698,0.296,0.15,1.93,0.31753178,0
119.9952239,882.5916167,0.313,0.15,1.69,0.326712571,0
89.60726921,971.6492945,0.303,0.15,1.36,0.339336158,0
65.29586089,1005.331719,0.324,0.15,1.36,0.339336158,0
60.94985326,1035.702153,0.335,0.15,1.36,0.339336158,0
59.1791401,1054.171363,0.343,0.15,1.36,0.339336158,0
58.77591721,1068.17248,0.351,0.15,1.33,0.340483757,0
59.74466118,1075.591462,0.343,0.15,1.06,0.350812147,0
67.37922036,1089.369225,0.327,0.15,1.15,0.34736935,0
89.78639795,1120.633029,0.321,0.15,1,0.353107345,0
148.3761277,1158.801362,0.309,0.15,1,0.353107345,0
261.5027575,1164.525827,0.284,0.15,1.39,0.338188559,0.014770171
311.2847658,1157.040763,0.274,0.15,1.93,0.31753178,0.064935571
302.4182836,1100.245128,0.276,0.15,2.5,0.295727401,0.145255725
303.2728767,1005.912314,0.272,0.15,2.52,0.303142655,0.26868327
269.2765897,914.5532976,0.276,0.15,2.556,0.316490113,0.305378486
220.4144712,869.8686312,0.28,0.15,2.56,0.317973164,0.167731287
205.0586693,878.7148784,0.295,0.15,2.528,0.306108757,0.140190224
232.8284879,925.2131005,0.291,0.15,2.35,0.301465395,0.086313235
230.5041853,870.0776717,0.276,0.15,1.81,0.322122175,0.004895898
199.7975616,851.0136602,0.258,0.15,1.63,0.329007768,0
169.7109545,839.8054934,0.259,0.15,1.69,0.326712571,0
150.2670496,851.7406119,0.268,0.15,1.54,0.332450565,0
137.3886268,875.8193258,0.287,0.15,1.54,0.332450565,0
129.9796644,925.7419393,0.287,0.15,1.36,0.339336158,0
111.6054797,991.0950735,0.296,0.15,1.42,0.33704096,0
89.02906461,1053.934548,0.303,0.15,1.27,0.342778955,0
69.27515595,1101.681448,0.321,0.15,1,0.353107345,0
62.12311314,1133.277125,0.328,0.15,1,0.353107345,0
59.36251146,1157.925207,0.328,0.15,1,0.353107345,0
58.77591721,1169.812432,0.33,0.15,1,0.353107345,0
59.74466118,1172.258224,0.333,0.15,1,0.353107345,0
67.37922036,1181.91897,0.319,0.15,1,0.353107345,0
89.78639795,1206.824429,0.297,0.15,1,0.353107345,0
148.3761277,1234.877788,0.294,0.15,1,0.353107345,0
261.5027575,1235.070211,0.271,0.15,1,0.353107345,0.061027615
311.2847658,1226.73915,0.247,0.15,1.39,0.338188559,0.198595103
302.4182836,1167.664572,0.235,0.15,1.87,0.319826977,0.262657237
303.2728767,1062.886473,0.228,0.15,2.47,0.296875,0.319881762
269.2765897,959.2194904,0.223,0.15,2.536,0.309074859,0.365672443
220.4144712,901.7715697,0.227,0.15,2.532,0.307591808,0.327973185
205.0586693,897.6787287,0.243,0.15,2.52,0.303142655,0.242600987
232.8284879,937.8748954,0.261,0.15,2.26,0.304908192,0.10645036
230.5041853,889.6743354,0.25,0.15,1.48,0.334745763,0.004353705
199.7975616,892.9545938,0.233,0.15,1,0.353107345,0
169.7109545,911.1277138,0.231,0.15,1,0.353107345,0
150.2670496,951.5646442,0.239,0.15,1,0.353107345,0
137.3886268,998.6244208,0.261,0.15,1,0.353107345,0
129.9796644,1065.65018,0.278,0.15,1,0.353107345,0
111.6054797,1145.636854,0.308,0.15,1,0.353107345,0
89.02906461,1218.076379,0.314,0.15,1,0.353107345,0
69.27515595,1268.623183,0.34,0.15,1,0.353107345,0
62.12311314,1297.502559,0.352,0.15,1,0.353107345,0
59.36251146,1311.352233,0.359,0.15,1,0.353107345,0
58.77591721,1312.107747,0.356,0.15,1,0.353107345,0
59.74466118,1297.668917,0.356,0.15,1,0.353107345,0
67.37922036,1282.751669,0.331,0.15,1,0.353107345,0
89.78639795,1275.174636,0.321,0.15,1,0.353107345,0
148.3761277,1269.90172,0.299,0.15,1.15,0.34736935,0
261.5027575,1244.135611,0.275,0.15,1.48,0.334745763,0.064922414
311.2847658,1223.544035,0.26,0.15,1.81,0.322122175,0.216946279
302.4182836,1168.4831,0.257,0.15,2.35,0.301465395,0.240792585
303.2728767,1088.287305,0.248,0.15,2.504,0.297210452,0.177842477
269.2765897,1019.924831,0.25,0.15,2.524,0.304625706,0.132135659
220.4144712,992.3107112,0.26,0.15,2.568,0.320939266,0.052436684
205.0586693,1002.712498,0.275,0.15,2.572,0.322422316,0.023054007
232.8284879,1026.735143,0.299,0.15,2.576,0.323905367,0.009907645
230.5041853,924.0632558,0.299,0.15,2.576,0.323905367,0
199.7975616,845.5486667,0.328,0.15,2.632,0.344668079,0
169.7109545,779.5021708,0.329,0.15,2.62,0.340218927,0
150.2670496,742.8911048,0.327,0.15,2.652,0.352083333,0
137.3886268,728.2864271,0.311,0.15,2.648,0.350600282,0
130.0019514,747.4915085,0.312,0.15,2.636,0.34615113,0
111.9127311,790.2299184,0.324,0.15,2.628,0.343185028,0
90.5728358,832.8845823,0.34,0.15,2.628,0.343185028,0
73.28934992,860.7189457,0.373,0.15,2.616,0.338735876,0
66.98374785,875.5481534,0.393,0.15,2.58,0.325388418,0
63.01796346,889.7355654,0.403,0.15,2.568,0.320939266,0
63.50650515,903.7057252,0.401,0.15,2.548,0.313524011,0
64.67801623,909.3428167,0.394,0.15,2.524,0.304625706,0
73.58127026,915.2962383,0.369,0.15,2.524,0.304625706,0
85.00247033,934.2730077,0.333,0.15,2.512,0.300176554,0
125.5322336,962.83493,0.347,0.15,2.504,0.297210452,0
222.3143379,956.5447239,0.368,0.15,2.528,0.306108757,0.042042582
271.8902647,931.4243154,0.356,0.15,2.572,0.322422316,0.160791216
282.5384019,896.1383413,0.352,0.15,2.616,0.338735876,0.204015526
290.0781188,841.6545537,0.343,0.15,2.664,0.356532486,0.236404687
268.4273643,789.5930333,0.336,0.15,2.652,0.352083333,0.31379947
232.6995041,716.2700744,0.324,0.15,2.668,0.358015537,0.282468816
208.6219764,669.8024397,0.339,0.15,2.652,0.352083333,0.205916732
215.0437713,668.1626884,0.369,0.15,2.572,0.322422316,0.094135324
192.0690221,665.2865637,0.366,0.15,2.5,0.295727401,0.004348131
158.7147119,674.1522251,0.345,0.15,2.35,0.301465395,0
148.8502077,685.555866,0.349,0.15,2.14,0.309498588,0
151.7285637,708.5989723,0.354,0.15,2.512,0.300176554,0
140.4628087,712.2419387,0.376,0.15,2.528,0.306108757,0
125.8983642,731.7175511,0.358,0.15,2.528,0.306108757,0
113.6026338,764.3256228,0.349,0.15,2.56,0.317973164,0
93.93287668,799.607237,0.352,0.15,2.56,0.317973164,0
73.91911224,816.4865405,0.374,0.15,2.572,0.322422316,0
61.19756603,821.8639674,0.391,0.15,2.576,0.323905367,0
54.00466389,822.6044717,0.411,0.15,2.576,0.323905367,0
52.96325522,826.2208244,0.412,0.15,2.58,0.325388418,0
61.22948526,837.8306168,0.396,0.15,2.58,0.325388418,0
68.80980054,860.2885797,0.375,0.15,2.56,0.317973164,0
81.85245722,835.3447388,0.343,0.15,2.584,0.326871469,0
84.46878829,825.8553976,0.32,0.15,2.592,0.329837571,0
102.4351636,827.2986421,0.332,0.15,2.608,0.335769774,0.010811823
121.7589043,818.0257716,0.336,0.15,2.632,0.344668079,0.03952722
122.928645,808.1333721,0.332,0.15,2.656,0.353566384,0.049580024
118.2809276,795.1502004,0.319,0.15,2.668,0.358015537,0.066389798
114.2698196,765.4145941,0.307,0.15,2.688,0.365430791,0.069757492
100.497872,716.4349609,0.294,0.15,2.712,0.373269774,0.129234183
82.15464251,665.7244964,0.302,0.15,2.692,0.366913842,0.084956425
80.10513959,647.3182601,0.312,0.15,2.672,0.359498588,0.018543283
97.1899166,628.3690823,0.33,0.15,2.648,0.350600282,0.001480855
108.1804452,619.3243455,0.336,0.15,2.628,0.343185028,0
111.3559345,618.4079863,0.332,0.15,2.616,0.338735876,0
127.537782,625.3177972,0.307,0.15,2.564,0.319456215,0
138.1632121,638.9874195,0.304,0.15,2.564,0.319456215,0
137.214534,678.9663374,0.319,0.15,2.592,0.329837571,0
118.0167113,725.7632738,0.34,0.15,2.592,0.329837571,0
88.18726267,776.3442213,0.358,0.15,2.612,0.337252825,0
59.47142884,775.8961013,0.335,0.15,2.608,0.335769774,0
52.74865062,778.8909375,0.33,0.15,2.62,0.340218927,0
50.28480537,775.3609068,0.335,0.15,2.628,0.343185028,0
50.34292029,773.3900241,0.327,0.15,2.616,0.338735876,0
51.93874954,772.0359336,0.319,0.15,2.604,0.334286723,0
56.66228002,784.3402657,0.311,0.15,2.504,0.297210452,0
70.69365427,836.6786854,0.305,0.15,2.44,0.298022599,0
89.54811064,885.7427597,0.279,0.15,2.44,0.298022599,0
110.424481,955.8258488,0.264,0.15,2.35,0.301465395,0.039093093
121.8379164,902.6733986,0.252,0.15,2.54,0.31055791,0.114000427
131.017209,855.6703221,0.24,0.15,2.608,0.335769774,0.122138742
123.1212647,782.3579662,0.239,0.15,2.652,0.352083333,0.112998908
104.0669717,739.6726442,0.244,0.15,2.656,0.353566384,0.108178134
101.7449158,718.4117576,0.253,0.15,2.648,0.350600282,0.107282617
103.641881,697.2745319,0.273,0.15,2.632,0.344668079,0.129308638
106.3200146,687.3252857,0.282,0.15,2.628,0.343185028,0.050657975
108.5780877,668.5467788,0.281,0.15,2.6,0.332803672,0.000745316
110.1718123,680.6474989,0.262,0.15,2.596,0.331320621,0
130.326889,657.4215277,0.256,0.15,2.556,0.316490113,0
117.2983577,651.0873845,0.266,0.15,2.548,0.313524011,0
113.9575561,693.3198621,0.282,0.15,2.512,0.300176554,0
117.7735646,775.9129829,0.308,0.15,2.508,0.298693503,0
105.3009348,794.0710304,0.324,0.15,2.512,0.300176554,0
83.12456011,820.2602715,0.327,0.15,2.508,0.298693503,0
71.2414721,833.6607119,0.333,0.15,2.56,0.317973164,0
66.00196927,834.1604867,0.334,0.15,2.584,0.326871469,0
63.03517699,828.5927743,0.342,0.15,2.576,0.323905367,0
63.50650515,819.4575304,0.343,0.15,2.592,0.329837571,0
64.67801623,803.1264009,0.35,0.15,2.596,0.331320621,0
73.58127026,790.9843491,0.357,0.15,2.604,0.334286723,0
85.00247033,796.8518062,0.348,0.15,2.612,0.337252825,0
125.5322336,822.2962751,0.355,0.15,2.604,0.334286723,0
222.3143379,827.6814947,0.36,0.15,2.6,0.332803672,0.008719672
271.8902647,824.1145643,0.347,0.15,2.628,0.343185028,0.05162117
282.5384019,814.2275855,0.324,0.15,2.644,0.349117232,0.102890582
290.0781188,782.879989,0.309,0.15,2.688,0.365430791,0.259200987
268.4273643,752.383488,0.31,0.15,2.668,0.358015537,0.256624971
232.6995041,699.3941434,0.313,0.15,2.64,0.347634181,0.190468561
208.6219764,665.3756936,0.324,0.15,2.628,0.343185028,0.156690856
215.0437713,666.7142125,0.344,0.15,2.584,0.326871469,0.090465396
192.0690221,667.0883788,0.348,0.15,2.52,0.303142655,0.001486989
158.7147119,686.1002518,0.311,0.15,2.08,0.311793785,0
148.8502077,714.7049867,0.3,0.15,1.9,0.318679379,0
151.7285637,768.8330094,0.296,0.15,1.66,0.327860169,0
140.4628087,813.4838378,0.307,0.15,1.33,0.340483757,0
125.9850676,878.24981,0.327,0.15,1,0.353107345,0
113.4932485,954.6818609,0.348,0.15,1,0.353107345,0
93.66897494,1031.453509,0.377,0.15,1,0.353107345,0
74.25799984,1085.974257,0.389,0.15,1,0.353107345,0
62.86851209,1122.339829,0.392,0.15,1,0.353107345,0
59.60116656,1149.030692,0.377,0.15,1,0.353107345,0
58.77591721,1171.247906,0.358,0.15,1,0.353107345,0
59.74466118,1184.082636,0.361,0.15,1,0.353107345,0
67.37922036,1205.936795,0.361,0.15,1,0.353107345,0
89.78639795,1236.146199,0.33,0.15,1,0.353107345,0
148.3761277,1261.663391,0.289,0.15,1,0.353107345,0
261.5027575,1262.027353,0.254,0.15,1,0.353107345,0.007424906
311.2847658,1263.137958,0.237,0.15,1.06,0.350812147,0.181180297
302.4182836,1232.638278,0.233,0.15,1.21,0.345074153,0.104397527
303.2728767,1169.53462,0.228,0.15,1.51,0.333598164,0.057850679
269.2765897,1108.030211,0.226,0.15,1.78,0.323269774,0.100475653
220.4144712,1080.449035,0.229,0.15,2.11,0.310646186,0.038711901
205.0586693,1086.697075,0.24,0.15,2.2,0.30720339,0.03422806
232.8284879,1105.855781,0.242,0.15,2.29,0.303760593,0.007834969
230.5041853,996.9556288,0.241,0.15,2.44,0.298022599,0
199.7975616,912.6060356,0.227,0.15,2.568,0.320939266,0
169.7109545,843.7760588,0.227,0.15,2.56,0.317973164,0
150.2670496,808.8448148,0.234,0.15,2.576,0.323905367,0
137.3886268,796.5297199,0.243,0.15,2.568,0.320939266,0
129.8724705,814.8464296,0.259,0.15,2.576,0.323905367,0
111.0917211,855.0479053,0.258,0.15,2.572,0.322422316,0
87.59095058,893.0545108,0.249,0.15,2.56,0.317973164,0
63.42107469,909.6868462,0.253,0.15,2.572,0.322422316,0
53.92058971,908.1583206,0.264,0.15,2.58,0.325388418,0
50.46817673,898.6858603,0.28,0.15,2.596,0.331320621,0
50.34292029,882.366717,0.279,0.15,2.604,0.334286723,0
51.93874954,853.1588071,0.268,0.15,2.632,0.344668079,0
56.66228002,823.4562131,0.253,0.15,2.64,0.347634181,0
70.69365427,837.264869,0.274,0.15,2.632,0.344668079,0
89.54811064,861.5260428,0.265,0.15,2.624,0.341701977,0
110.424481,924.3229159,0.255,0.15,2.628,0.343185028,0.005660986
121.8379164,887.0411285,0.247,0.15,2.648,0.350600282,0.01758599
131.017209,874.2684536,0.244,0.15,2.652,0.352083333,0.022425178
123.1212647,839.7062376,0.238,0.15,2.664,0.356532486,0.024981736
104.0669717,826.9797939,0.239,0.15,2.66,0.355049435,0.022445665
101.7449158,821.6455318,0.239,0.15,2.676,0.360981638,0.022977288
103.641881,804.8522546,0.243,0.15,2.68,0.362464689,0.013819892
106.3200146,789.3931542,0.241,0.15,2.676,0.360981638,0.005513731
108.5780877,755.1576314,0.239,0.15,2.664,0.356532486,0
110.1718123,742.4035249,0.226,0.15,2.664,0.356532486,0
130.326889,684.6462784,0.223,0.15,2.676,0.360981638,0
117.2983577,641.8825538,0.233,0.15,2.684,0.36394774,0
113.9575561,648.8972945,0.237,0.15,2.68,0.362464689,0
117.7512776,701.8903766,0.25,0.15,2.684,0.36394774,0
104.9936834,698.2044221,0.248,0.15,2.688,0.365430791,0
81.58078891,713.7968711,0.244,0.15,2.672,0.359498588,0
67.22727812,733.7163401,0.257,0.15,2.656,0.353566384,0
61.14133455,753.6254204,0.272,0.15,2.628,0.343185028,0
59.379725,766.3521454,0.28,0.15,2.628,0.343185028,0
58.77591721,771.8806897,0.283,0.15,2.616,0.338735876,0
59.74466118,770.1659073,0.273,0.15,2.6,0.332803672,0
67.37922036,777.5310164,0.262,0.15,2.592,0.329837571,0
89.78639795,801.9224893,0.277,0.15,2.568,0.320939266,0
148.3761277,834.0115626,0.269,0.15,2.576,0.323905367,0
261.5027575,852.985157,0.253,0.15,2.58,0.325388418,0.010263278
311.2847658,884.0228953,0.237,0.15,2.54,0.31055791,0.094366462
302.4182836,885.0501832,0.232,0.15,2.556,0.316490113,0.177675592
303.2728767,862.8411297,0.224,0.15,2.524,0.304625706,0.150093436
269.2765897,849.6946627,0.219,0.15,2.504,0.297210452,0.068451204
220.4144712,874.272747,0.208,0.15,2.26,0.304908192,0.077418834
205.0586693,934.3182268,0.218,0.15,1.78,0.323269774,0.064526298
232.8284879,1005.80565,0.229,0.15,1.42,0.33704096,0.019245996
230.5041853,946.3073144,0.223,0.15,1.45,0.335893362,0.000743848
199.7975616,911.8257368,0.214,0.15,1.39,0.338188559,0
169.7109545,886.3210406,0.211,0.15,1.39,0.338188559,0
150.2670496,886.5873149,0.219,0.15,1.3,0.341631356,0
137.3886268,899.1411555,0.228,0.15,1.51,0.333598164,0
129.9796644,938.0347656,0.223,0.15,1.33,0.340483757,0
111.6054797,993.1151246,0.231,0.15,1.48,0.334745763,0
89.02906461,1045.579735,0.224,0.15,1.36,0.339336158,0
69.27515595,1078.446271,0.231,0.15,1.36,0.339336158,0
62.12311314,1096.479708,0.237,0.15,1.39,0.338188559,0
59.36251146,1114.910965,0.225,0.15,1.09,0.349664548,0
58.77591721,1129.769486,0.187,0.15,1.06,0.350812147,0
59.74466118,1136.490237,0.213,0.15,1.06,0.350812147,0
67.37922036,1152.981352,0.224,0.15,1,0.353107345,0
89.78639795,1185.666447,0.213,0.15,1,0.353107345,0
148.3761277,1222.131631,0.228,0.15,1,0.353107345,0
